RBD,NOM_RBD,COD_COM_RBD,NOM_COM_RBD,COD_DEPE,COD_DEPE2,LATITUD,LONGITUD,RURAL_RBD,PAGO_MENSUAL,MAT_TOTAL,CUR_SIM_TOT,DC_TOT,ratio_alumno_docente,ratio_alumno_curso,categoria_dependencia,PAGO_MENSUAL_NORM,orden_precio,simce_4b_lectura_2024,simce_4b_matematica_2024,simce_2m_lectura_2024,simce_2m_matematica_2024
9201,ESCUELA PARTICULAR SANTIAGO DE CHILE,13122,PENALOLEN,3,2,"-33,510346770000000","-70,57883891000000",0,GRATUITO,201,10,23.0,8.73913043478261,20.1,PARTICULAR_SUBV,GRATUITO,0,281.0,276.0,,
9205,ESCUELA PARTICULAR THE NEW SCHOOL,13118,MACUL,3,2,"-33,484820360000000","-70,58717224000000",0,GRATUITO,366,13,23.0,15.91304347826087,28.153846153846157,PARTICULAR_SUBV,GRATUITO,0,280.0,273.0,,
9206,COLEGIO PARTICULAR NUMERO DOS DE NUÑOA,13120,NUNOA,3,2,"-33,470056190000000","-70,57900221000000",0,GRATUITO,934,28,52.0,17.96153846153846,33.357142857142854,PARTICULAR_SUBV,GRATUITO,0,276.0,264.0,,
9208,COMPLEJO EDUCACIONAL ESPERANZA,13118,MACUL,3,2,"-33,488690260000000","-70,60402637999999",0,GRATUITO,926,30,46.0,20.130434782608692,30.866666666666667,PARTICULAR_SUBV,GRATUITO,0,268.0,252.0,232.0,228.0
9209,ESCUELA PARTICULAR SAN JUAN BAUTISTA,13120,NUNOA,3,2,"-33,467178339999990","-70,59824003999999",0,GRATUITO,623,17,48.0,12.979166666666666,36.64705882352941,PARTICULAR_SUBV,GRATUITO,0,278.0,251.0,280.0,261.0
9212,ESCUELA PARTICULAR INST.P.DE VALDIVIA,13118,MACUL,3,2,"-33,481316000000000","-70,58877600000000",0,GRATUITO,42,7,5.0,8.4,6.0,PARTICULAR_SUBV,GRATUITO,0,,,,
9213,"COLEGIO, CENTRO EDUC.AMERICO VESPUCIO",13122,PENALOLEN,3,2,"-33,468328390000000","-70,56525281000000",0,GRATUITO,566,18,36.0,15.72222222222222,31.444444444444443,PARTICULAR_SUBV,GRATUITO,0,266.0,264.0,249.0,257.0
9216,COLEGIO SUIZO DE SANTIAGO,13120,NUNOA,4,3,"-33,456688999999990","-70,60865000000000",0,MAS DE $100.000,548,27,54.0,10.148148148148149,20.296296296296298,PARTICULAR_PAGADO,MAS DE $100.000,5,317.0,281.0,304.0,343.0
9217,COLEGIO AKROS,13120,NUNOA,4,3,"-33,455343999999990","-70,58911999999999",0,MAS DE $100.000,899,29,54.0,16.64814814814815,31.0,PARTICULAR_PAGADO,MAS DE $100.000,5,325.0,313.0,304.0,376.0
9218,ESCUELA DE PARAVULOS N°1126 CEDI,13118,MACUL,4,3,"-33,489925000000000","-70,59322000000000",0,SIN INFORMACION,23,4,4.0,5.75,5.75,PARTICULAR_PAGADO,SIN INFORMACION,-1,,,,
9221,COLEGIO ALTAMIRA,13122,PENALOLEN,4,3,"-33,479204000000000","-70,53828000000000",0,MAS DE $100.000,872,41,70.0,12.457142857142856,21.26829268292683,PARTICULAR_PAGADO,MAS DE $100.000,5,305.0,281.0,260.0,272.0
9228,INSTITUTO PABLO NERUDA,13120,NUNOA,4,3,"-33,459473000000000","-70,59380000000000",0,MAS DE $100.000,138,12,21.0,6.571428571428571,11.5,PARTICULAR_PAGADO,MAS DE $100.000,5,244.0,232.0,237.0,259.0
9230,COLEGIO ISABEL LA CATOLICA,13120,NUNOA,4,3,"-33,447716000000000","-70,60389000000001",0,MAS DE $100.000,303,14,26.0,11.653846153846152,21.642857142857142,PARTICULAR_PAGADO,MAS DE $100.000,5,301.0,296.0,242.0,251.0
9237,INSTITUTO HEBREO DR CHAIM WEIZMANN-ORT,13115,LO BARNECHEA,4,3,"-33,369797000000000","-70,50739000000000",0,MAS DE $100.000,1309,55,141.0,9.28368794326241,23.8,PARTICULAR_PAGADO,MAS DE $100.000,5,316.0,297.0,301.0,369.0
9239,COLEGIO FRANCISCO DE MIRANDA,13122,PENALOLEN,4,3,"-33,467132999999990","-70,57145000000000",0,MAS DE $100.000,680,28,48.0,14.166666666666666,24.285714285714285,PARTICULAR_PAGADO,MAS DE $100.000,5,312.0,290.0,278.0,308.0
9240,ESCUELA ESPECIAL N°649 MIGUEL ARCANGEL,13120,NUNOA,4,3,"-33,450300000000000","-70,59046050000001",0,MAS DE $100.000,14,5,2.0,7.0,2.8,PARTICULAR_PAGADO,MAS DE $100.000,5,,,,
9244,FUNDACIÓN EDUCACIONAL COLEGIO NOTRE DAME,13122,PENALOLEN,4,3,"-33,486497000000000","-70,56005000000000",0,MAS DE $100.000,645,27,50.0,12.9,23.88888888888889,PARTICULAR_PAGADO,MAS DE $100.000,5,286.0,280.0,271.0,252.0
9246,COLEGIO SAN AGUSTIN,13120,NUNOA,4,3,"-33,459221999999990","-70,57814999999999",0,MAS DE $100.000,1464,57,113.0,12.95575221238938,25.68421052631579,PARTICULAR_PAGADO,MAS DE $100.000,5,314.0,299.0,288.0,324.0
9249,COLEGIO SAINT GASPAR COLLEGE,13120,NUNOA,4,3,"-33,460305000000000","-70,60514999999999",0,MAS DE $100.000,795,30,76.0,10.460526315789474,26.5,PARTICULAR_PAGADO,MAS DE $100.000,5,311.0,312.0,302.0,371.0
9250,COLEGIO CALASANZ,13120,NUNOA,4,3,"-33,449484000000000","-70,58497000000000",0,MAS DE $100.000,1442,42,83.0,17.373493975903614,34.333333333333336,PARTICULAR_PAGADO,MAS DE $100.000,5,297.0,272.0,284.0,323.0
9259,COLEGIO MANQUECURA ÑUÑOA,13120,NUNOA,4,3,"-33,453068889999990","-70,57552913000001",0,MAS DE $100.000,1607,52,81.0,19.839506172839503,30.903846153846157,PARTICULAR_PAGADO,MAS DE $100.000,5,309.0,295.0,263.0,300.0
9263,COLEGIO SANTA GEMA GALGANI,13120,NUNOA,4,3,"-33,449398000000000","-70,59979000000000",0,MAS DE $100.000,99,6,13.0,7.615384615384615,16.5,PARTICULAR_PAGADO,MAS DE $100.000,5,,,264.0,306.0
9267,LICEO EXPERIMENTAL MANUEL DE SALAS,13120,NUNOA,4,3,"-33,454197000000000","-70,59170000000000",0,MAS DE $100.000,1502,56,153.0,9.816993464052288,26.821428571428573,PARTICULAR_PAGADO,MAS DE $100.000,5,301.0,260.0,287.0,295.0
9268,ESCUELA BÁSICA Nº520 FLORENCE NIGHTINGALE,13118,MACUL,4,3,"-33,477517000000000","-70,59914000000001",0,MAS DE $100.000,201,9,17.0,11.823529411764708,22.33333333333333,PARTICULAR_PAGADO,MAS DE $100.000,5,322.0,307.0,,
9270,COLEGIO VICTOR DOMINGO SILVA,13120,NUNOA,4,3,"-33,445357000000000","-70,57230000000000",0,MAS DE $100.000,209,14,21.0,9.952380952380953,14.928571428571429,PARTICULAR_PAGADO,MAS DE $100.000,5,273.0,267.0,263.0,291.0
9271,COLEGIO THE KENT SCHOOL,13123,PROVIDENCIA,4,3,"-33,442515000000000","-70,60645000000000",0,MAS DE $100.000,830,28,58.0,14.310344827586206,29.642857142857142,PARTICULAR_PAGADO,MAS DE $100.000,5,309.0,309.0,305.0,367.0
9276,COLEGIO UNIVERSITARIO EL SALVADOR,13120,NUNOA,4,3,"-33,448369000000000","-70,62163000000000",0,MAS DE $100.000,796,29,54.0,14.74074074074074,27.448275862068964,PARTICULAR_PAGADO,MAS DE $100.000,5,296.0,281.0,274.0,315.0
9277,COLEGIO SAN MARCOS,13118,MACUL,4,3,"-33,473709000000000","-70,59770000000000",0,MAS DE $100.000,981,34,61.0,16.081967213114755,28.852941176470587,PARTICULAR_PAGADO,MAS DE $100.000,5,295.0,292.0,278.0,317.0
9278,COLEGIO INSTITUTO SANTA MARIA,13120,NUNOA,4,3,"-33,457707999999990","-70,59607000000000",0,MAS DE $100.000,776,27,49.0,15.83673469387755,28.74074074074074,PARTICULAR_PAGADO,MAS DE $100.000,5,293.0,291.0,285.0,283.0
9281,LICEO BICENTENARIO DE EXCELENCIA BENJAMIN VICUNA MACKENNA,13110,LA FLORIDA,1,1,"-33,522461229999990","-70,58181193000000",0,GRATUITO,414,12,36.0,11.5,34.5,MUNICIPAL_CORP,GRATUITO,0,,,254.0,230.0
9282,ESCUELA GUARDIAMARINA ERNESTO RIQUELME,13110,LA FLORIDA,1,1,"-33,549068390000000","-70,58145639999999",0,GRATUITO,283,10,25.0,11.32,28.3,MUNICIPAL_CORP,GRATUITO,0,248.0,226.0,,
9283,ESCUELA BELLAVISTA,13110,LA FLORIDA,1,1,"-33,519428920000000","-70,60120449999999",0,GRATUITO,1518,46,118.0,12.864406779661016,33.0,MUNICIPAL_CORP,GRATUITO,0,273.0,256.0,264.0,235.0
9284,ESCUELA ELSA SANTIBANEZ,13110,LA FLORIDA,1,1,"-33,532991789999990","-70,57509100999999",0,GRATUITO,510,18,45.0,11.333333333333334,28.33333333333333,MUNICIPAL_CORP,GRATUITO,0,259.0,255.0,,
9285,ESCUELA MARCELA PAZ,13110,LA FLORIDA,1,1,"-33,532201320000000","-70,57737183000000",0,GRATUITO,419,14,42.0,9.976190476190476,29.928571428571427,MUNICIPAL_CORP,GRATUITO,0,252.0,227.0,247.0,227.0
9288,LICEO NUEVO AMANECER,13110,LA FLORIDA,1,1,"-33,513331479999990","-70,56713764000000",0,GRATUITO,531,20,58.0,9.155172413793103,26.55,MUNICIPAL_CORP,GRATUITO,0,285.0,260.0,229.0,241.0
9289,ESCUELA LAS ARAUCARIAS,13110,LA FLORIDA,1,1,"-33,510685640000000","-70,58628084999999",0,GRATUITO,302,10,28.0,10.785714285714286,30.2,MUNICIPAL_CORP,GRATUITO,0,271.0,252.0,,
9290,ESCUELA SOTERO DEL RIO,13110,LA FLORIDA,1,1,"-33,538527840000000","-70,60538748000000",0,GRATUITO,232,10,27.0,8.592592592592593,23.2,MUNICIPAL_CORP,GRATUITO,0,266.0,240.0,,
9292,COMPLEJO EDUC. MUNICIPAL CARDEN.A.SAMORE,13110,LA FLORIDA,1,1,"-33,518246650000000","-70,59284992000001",0,GRATUITO,625,22,63.0,9.92063492063492,28.40909090909091,MUNICIPAL_CORP,GRATUITO,0,270.0,259.0,219.0,230.0
9293,LICEO POLIVALENTE LOS ALMENDROS,13110,LA FLORIDA,1,1,"-33,541182569999990","-70,59842123999999",0,GRATUITO,383,15,36.0,10.63888888888889,25.53333333333333,MUNICIPAL_CORP,GRATUITO,0,256.0,251.0,210.0,220.0
9294,LICEO ANDRES BELLO,13110,LA FLORIDA,1,1,"-33,563469810000000","-70,59278754000000",0,GRATUITO,193,14,27.0,7.148148148148148,13.785714285714286,MUNICIPAL_CORP,GRATUITO,0,291.0,277.0,232.0,245.0
9296,ESCUELA LAS LILAS,13110,LA FLORIDA,1,1,"-33,561798009999990","-70,57417485000001",0,GRATUITO,335,10,30.0,11.166666666666666,33.5,MUNICIPAL_CORP,GRATUITO,0,295.0,264.0,,
9298,LICEO INDIRA GANDHI,13110,LA FLORIDA,1,1,"-33,553093960000000","-70,58972826000000",0,GRATUITO,577,21,56.0,10.303571428571429,27.476190476190474,MUNICIPAL_CORP,GRATUITO,0,251.0,235.0,233.0,223.0
9299,ESCUELA SANTA IRENE,13110,LA FLORIDA,1,1,"-33,520229370000000","-70,56648504000000",0,GRATUITO,499,18,42.0,11.88095238095238,27.72222222222222,MUNICIPAL_CORP,GRATUITO,0,265.0,258.0,,
9302,ESCUELA LO CANAS,13110,LA FLORIDA,1,1,"-33,525201420000000","-70,55320230000000",0,GRATUITO,286,10,34.0,8.411764705882353,28.6,MUNICIPAL_CORP,GRATUITO,0,262.0,255.0,,
9304,ESCUELA LOS CEREZOS,13110,LA FLORIDA,1,1,"-33,512649000000000","-70,55372130000001",0,GRATUITO,241,8,22.0,10.954545454545457,30.125,MUNICIPAL_CORP,GRATUITO,0,209.0,213.0,,
9307,ESCUELA  OSCAR CASTRO,13110,LA FLORIDA,1,1,"-33,560231880000000","-70,59603428000000",0,GRATUITO,201,8,27.0,7.444444444444445,25.125,MUNICIPAL_CORP,GRATUITO,0,297.0,267.0,,
9308,ESCUELA PARTICULAR UNIDAD DIVINA,13110,LA FLORIDA,3,2,"-33,537246380000000","-70,60094931000000",0,GRATUITO,474,20,31.0,15.290322580645162,23.7,PARTICULAR_SUBV,GRATUITO,0,256.0,241.0,,
9311,COLEGIO PARTICULAR ISLA WELLINGTON,13110,LA FLORIDA,3,2,"-33,546647440000000","-70,60699074999999",0,GRATUITO,106,8,11.0,9.636363636363637,13.25,PARTICULAR_SUBV,GRATUITO,0,298.0,248.0,,
9312,CHILEAN EAGLES COLLEGE LAS VIZCACHAS,13201,PUENTE ALTO,3,2,"-33,526388040000000","-70,59514086999999",0,GRATUITO,1755,41,76.0,23.09210526315789,42.80487804878049,PARTICULAR_SUBV,GRATUITO,0,294.0,280.0,244.0,273.0
9317,INSTITUTO LA SALLE,13110,LA FLORIDA,3,2,"-33,544473340000000","-70,56921764000001",0,MAS DE $100.000,1198,28,52.0,23.03846153846154,42.785714285714285,PARTICULAR_SUBV,MAS DE $100.000,5,294.0,289.0,272.0,316.0
9318,COLEGIO MAURICIO RUGENDAS,13110,LA FLORIDA,3,2,"-33,527196450000000","-70,59949569000000",0,GRATUITO,368,12,25.0,14.72,30.666666666666668,PARTICULAR_SUBV,GRATUITO,0,304.0,288.0,292.0,313.0
9324,ESCUELA PARTICULAR MSR.DIEGO ROSALES,13110,LA FLORIDA,3,2,"-33,558138510000000","-70,59572328000000",0,GRATUITO,414,14,33.0,12.545454545454543,29.571428571428573,PARTICULAR_SUBV,GRATUITO,0,275.0,277.0,278.0,263.0
9328,COLEGIO POLIV. SAN SEBASTIAN DE LA FLORIDA,13110,LA FLORIDA,3,2,"-33,558913580000000","-70,57867515000000",0,GRATUITO,963,29,50.0,19.26,33.206896551724135,PARTICULAR_SUBV,GRATUITO,0,298.0,290.0,249.0,227.0
9332,COLEGIO SANTA PATRICIA DE LA FLORIDA,13110,LA FLORIDA,3,2,"-33,567440880000000","-70,59624749000000",0,GRATUITO,694,20,31.0,22.387096774193548,34.7,PARTICULAR_SUBV,GRATUITO,0,259.0,235.0,213.0,202.0
9333,ESCUELA BÁSICA N°993 ANTONIO BORQUEZ SOLAR,13110,LA FLORIDA,3,2,"-33,514291620000000","-70,56972883000000",0,GRATUITO,267,9,15.0,17.8,29.666666666666668,PARTICULAR_SUBV,GRATUITO,0,248.0,229.0,,
9334,COLEGIO PORTALES,13110,LA FLORIDA,3,2,"-33,561920100000000","-70,57469436000000",0,GRATUITO,599,18,32.0,18.71875,33.27777777777778,PARTICULAR_SUBV,GRATUITO,0,277.0,260.0,,
9335,ESCUELA PARTICULAR LOS COPIHUES,13110,LA FLORIDA,3,2,"-33,563179800000000","-70,57868989000001",0,GRATUITO,193,9,13.0,14.846153846153848,21.444444444444443,PARTICULAR_SUBV,GRATUITO,0,292.0,288.0,,
9337,ESCUELA PARTICULAR LORD TOMAS COCHRANE,13110,LA FLORIDA,3,2,"-33,559122580000000","-70,55917193000001",0,GRATUITO,198,8,12.0,16.5,24.75,PARTICULAR_SUBV,GRATUITO,0,290.0,307.0,,
9339,ESCUELA Y COLEGIO POLITECNICO LOS HEROES,13110,LA FLORIDA,3,2,"-33,512964040000000","-70,57632744000000",0,GRATUITO,276,6,22.0,12.545454545454543,46.0,PARTICULAR_SUBV,GRATUITO,0,253.0,233.0,240.0,204.0
9340,COLEGIO SANTA MARIA,13110,LA FLORIDA,3,2,"-33,541990249999990","-70,59236863000000",0,$50.001 A $100.000,2605,67,105.0,24.80952380952381,38.88059701492537,PARTICULAR_SUBV,$50.001 A $100.000,4,310.0,308.0,278.0,299.0
9341,ESCUELA PART. JOHN PAUL SCHOOL,13110,LA FLORIDA,3,2,"-33,545062320000000","-70,59634045000000",0,GRATUITO,230,8,22.0,10.454545454545457,28.75,PARTICULAR_SUBV,GRATUITO,0,260.0,264.0,,
9342,ESCUELA PARTICULAR LAURA ELGUETA,13110,LA FLORIDA,3,2,"-33,546441240000000","-70,60469237000000",0,GRATUITO,376,14,30.0,12.533333333333331,26.857142857142858,PARTICULAR_SUBV,GRATUITO,0,270.0,254.0,,
9345,ESCUELA PARTICULAR LOS CASTANOS,13110,LA FLORIDA,3,2,"-33,513024140000000","-70,57831213000000",0,GRATUITO,56,10,12.0,4.666666666666667,5.6,PARTICULAR_SUBV,GRATUITO,0,194.0,206.0,,
9347,CENTRO EDUCACIONAL LA FLORIDA,13110,LA FLORIDA,3,2,"-33,553647839999990","-70,58945058000000",0,$50.001 A $100.000,1365,37,66.0,20.681818181818183,36.891891891891895,PARTICULAR_SUBV,$50.001 A $100.000,4,272.0,265.0,239.0,244.0
9348,ESCUELA PARTICULAR ESPECIAL NUEVO RUMBO,13110,LA FLORIDA,3,2,"-33,535570000000000","-70,59791600000000",0,GRATUITO,135,20,15.0,9.0,6.75,PARTICULAR_SUBV,GRATUITO,0,,,,
9356,COLEGIO PARTICULAR SAN FRANCISCO DE ASIS,13110,LA FLORIDA,3,2,"-33,557990689999990","-70,59232968000001",0,GRATUITO,1634,41,78.0,20.94871794871795,39.85365853658536,PARTICULAR_SUBV,GRATUITO,0,272.0,255.0,264.0,288.0
9358,ESC. PART. SAINT GERMAINE SCHOOL,13110,LA FLORIDA,3,2,"-33,529554480000000","-70,59613179999999",0,GRATUITO,274,12,18.0,15.22222222222222,22.83333333333333,PARTICULAR_SUBV,GRATUITO,0,270.0,237.0,,
9362,COLEGIO PARTICULAR LA CONCEPCION,13110,LA FLORIDA,3,2,"-33,526739929999990","-70,58316775000000",0,$25.001 A $50.000,948,28,44.0,21.545454545454547,33.857142857142854,PARTICULAR_SUBV,$25.001 A $50.000,3,281.0,261.0,255.0,251.0
9363,ESC. PART. RAFAEL SOTOMAYOR B.,13110,LA FLORIDA,3,2,"-33,516661530000000","-70,58063616000000",0,GRATUITO,395,8,15.0,26.33333333333333,49.375,PARTICULAR_SUBV,GRATUITO,0,242.0,235.0,,
9366,ESCUELA BASICA PARTICULAR PAICAVI  NUM 1,13110,LA FLORIDA,3,2,"-33,553230380000000","-70,60185181999999",0,GRATUITO,626,18,34.0,18.41176470588235,34.77777777777778,PARTICULAR_SUBV,GRATUITO,0,248.0,240.0,,
9368,ESCUELA PARTICULAR PAPA JUAN PABLO II,13110,LA FLORIDA,3,2,"-33,530919310000000","-70,59887756000001",0,GRATUITO,232,10,20.0,11.6,23.2,PARTICULAR_SUBV,GRATUITO,0,275.0,255.0,,
9369,ESCUELA PARTICULAR ROSARIO CONCHA,13110,LA FLORIDA,3,2,"-33,518671100000000","-70,58521967999999",0,GRATUITO,1102,26,58.0,19.0,42.38461538461539,PARTICULAR_SUBV,GRATUITO,0,271.0,278.0,269.0,266.0
9373,BERNADETTE COLLEGE,13110,LA FLORIDA,3,2,"-33,550377180000000","-70,59390390000000",0,GRATUITO,800,27,50.0,16.0,29.62962962962963,PARTICULAR_SUBV,GRATUITO,0,299.0,278.0,233.0,236.0
9375,CENTRO EDUCACIONAL LONDON,13110,LA FLORIDA,3,2,"-33,558222880000000","-70,59474021000000",0,GRATUITO,653,22,53.0,12.320754716981131,29.681818181818183,PARTICULAR_SUBV,GRATUITO,0,274.0,241.0,235.0,233.0
9376,ESCUELA ESPECIAL INST.VICUNA MACKENNA,13110,LA FLORIDA,3,2,"-33,553593000000000","-70,57353999999999",0,GRATUITO,71,14,10.0,7.1,5.071428571428571,PARTICULAR_SUBV,GRATUITO,0,,,,
9377,COLEGIO POLIV. VICENTE VALDES,13110,LA FLORIDA,3,2,"-33,522919350000000","-70,59742898000000",0,GRATUITO,631,15,48.0,13.145833333333334,42.06666666666667,PARTICULAR_SUBV,GRATUITO,0,,,244.0,267.0
9385,COLEGIO LE MONDE,13110,LA FLORIDA,3,2,"-33,550328320000000","-70,58896548000000",0,$25.001 A $50.000,1014,25,32.0,31.6875,40.56,PARTICULAR_SUBV,$25.001 A $50.000,3,310.0,305.0,293.0,328.0
9396,COLEGIO SANTA CECILIA DE LA FLORIDA,13110,LA FLORIDA,4,3,"-33,514006000000000","-70,60971000000001",0,MAS DE $100.000,322,13,30.0,10.733333333333333,24.76923076923077,PARTICULAR_PAGADO,MAS DE $100.000,5,293.0,285.0,288.0,289.0
9405,LICEO BETSABE HORMAZABAL DE ALARCON,13130,SAN MIGUEL,1,1,"-33,490407419999990","-70,65607108000000",0,GRATUITO,474,13,39.0,12.153846153846152,36.46153846153846,MUNICIPAL_CORP,GRATUITO,0,,,249.0,238.0
9406,LICEO ANDRES BELLO,13130,SAN MIGUEL,1,1,"-33,486646569999990","-70,65290957000001",0,GRATUITO,616,17,47.0,13.106382978723405,36.23529411764706,MUNICIPAL_CORP,GRATUITO,0,,,229.0,250.0
9407,ESCUELA DE LA INDUSTRIA GRAFICA HECTOR GO,13130,SAN MIGUEL,5,4,"-33,489362440000000","-70,65774866000000",0,GRATUITO,783,24,40.0,19.575,32.625,ADMIN_DELEGADA,GRATUITO,0,,,220.0,226.0
9408,LICEO BICENTENARIO POLITECNICO SAN JOAQUIN,13129,SAN JOAQUIN,5,4,"-33,483647130000000","-70,64102081000000",0,GRATUITO,428,15,33.0,12.969696969696969,28.53333333333333,ADMIN_DELEGADA,GRATUITO,0,,,220.0,242.0
9409,LICEO COMERCIAL INSTITUTO SUPERIOR DE COMERCIO DE CHILE (EX A99),13130,SAN MIGUEL,5,4,"-33,490155840000000","-70,65064940000001",0,GRATUITO,603,29,48.0,12.5625,20.79310344827586,ADMIN_DELEGADA,GRATUITO,0,,,252.0,252.0
9410,ESCUELA  CONSOLIDADA DAVILA,13121,PEDRO AGUIRRE CERDA,2,1,"-33,506656010000000","-70,66965571999999",0,GRATUITO,377,18,35.0,10.771428571428572,20.944444444444443,MUNICIPAL_DAEM,GRATUITO,0,251.0,235.0,235.0,227.0
9411,CENTRO EDUCACIONAL HORACIO ARAVENA A.,13129,SAN JOAQUIN,6,5,"-33,500661960000000","-70,63454953999999",0,GRATUITO,742,23,76.0,9.763157894736842,32.26086956521739,SLEP,GRATUITO,0,253.0,237.0,231.0,207.0
9413,ESCUELA GENERAL BASICA SANTA FE,13130,SAN MIGUEL,1,1,"-33,514087949999990","-70,63777270000000",0,GRATUITO,431,11,32.0,13.46875,39.18181818181818,MUNICIPAL_CORP,GRATUITO,0,275.0,255.0,,
9414,COLEGIO CIUDAD DE FRANKFORT,13129,SAN JOAQUIN,6,5,"-33,489261749999990","-70,62281982000000",0,GRATUITO,585,20,49.0,11.93877551020408,29.25,SLEP,GRATUITO,0,274.0,245.0,,
9415,ESCUELA TERRITORIO ANTARTICO,13130,SAN MIGUEL,1,1,"-33,507297129999990","-70,66255721000000",0,GRATUITO,641,17,45.0,14.244444444444444,37.70588235294117,MUNICIPAL_CORP,GRATUITO,0,274.0,245.0,,
9416,ESCUELA POETAS DE CHILE,13121,PEDRO AGUIRRE CERDA,2,1,"-33,480736750000000","-70,66047610000000",0,GRATUITO,382,17,37.0,10.324324324324325,22.47058823529412,MUNICIPAL_DAEM,GRATUITO,0,288.0,242.0,,
9418,ESCUELA LA VICTORIA,13121,PEDRO AGUIRRE CERDA,2,1,"-33,487760920000000","-70,67974555000001",0,GRATUITO,207,10,24.0,8.625,20.7,MUNICIPAL_DAEM,GRATUITO,0,246.0,230.0,,
9419,LICEO MUNICIPAL ENRIQUE BACKAUSSE,13121,PEDRO AGUIRRE CERDA,2,1,"-33,482631859999990","-70,67448238000000",0,GRATUITO,338,14,33.0,10.242424242424242,24.142857142857142,MUNICIPAL_DAEM,GRATUITO,0,293.0,266.0,244.0,227.0
9421,LICEO MUNICIPAL SAN JOAQUIN,13129,SAN JOAQUIN,6,5,"-33,493749620000000","-70,62669596000001",0,GRATUITO,310,10,32.0,9.6875,31.0,SLEP,GRATUITO,0,283.0,275.0,,
9422,ESCUELA CENTRO EDUC. REP. MEXICANA,13121,PEDRO AGUIRRE CERDA,2,1,"-33,488766409999990","-70,66537197000000",0,GRATUITO,382,14,34.0,11.235294117647058,27.285714285714285,MUNICIPAL_DAEM,GRATUITO,0,262.0,257.0,229.0,208.0
9424,ESCUELA BASICA FRAY CAMILO HENRIQUEZ,13129,SAN JOAQUIN,6,5,"-33,505693420000000","-70,62432593000000",0,GRATUITO,619,20,52.0,11.903846153846152,30.95,SLEP,GRATUITO,0,250.0,264.0,,
9426,ESCUELA LLANO SUBERCASEAUX,13130,SAN MIGUEL,1,1,"-33,485787449999990","-70,65647995000000",0,GRATUITO,589,14,35.0,16.82857142857143,42.07142857142857,MUNICIPAL_CORP,GRATUITO,0,288.0,259.0,,
9428,ESCUELA BASICA RICARDO E. LATCHMAN,13121,PEDRO AGUIRRE CERDA,2,1,"-33,491010980000000","-70,68241824000000",0,GRATUITO,284,10,24.0,11.833333333333334,28.4,MUNICIPAL_DAEM,GRATUITO,0,235.0,234.0,,
9429,ESCUELA POETA VICTOR DOMINGO SILVA,13129,SAN JOAQUIN,6,5,"-33,503127550000000","-70,63456899000001",0,GRATUITO,302,10,28.0,10.785714285714286,30.2,SLEP,GRATUITO,0,281.0,240.0,,
9430,CENTRO EDUC. PROVINCIA DE ÑUBLE,13129,SAN JOAQUIN,6,5,"-33,478367140000000","-70,63618339000000",0,GRATUITO,591,20,40.0,14.775,29.55,SLEP,GRATUITO,0,270.0,256.0,,
9431,ESCUELA VILLA SAN MIGUEL,13130,SAN MIGUEL,1,1,"-33,497850190000000","-70,66286460000001",0,GRATUITO,359,10,30.0,11.966666666666669,35.9,MUNICIPAL_CORP,GRATUITO,0,275.0,258.0,,
9433,ESCUELA PABLO NERUDA,13130,SAN MIGUEL,1,1,"-33,507162000000000","-70,65172916000000",0,GRATUITO,365,10,29.0,12.586206896551724,36.5,MUNICIPAL_CORP,GRATUITO,0,292.0,280.0,,
9437,ESC. BAS. Y ESP. SU SANTIDAD JUAN XXIII,13129,SAN JOAQUIN,6,5,"-33,490154420000000","-70,63231793999999",0,GRATUITO,350,11,33.0,10.606060606060606,31.818181818181817,SLEP,GRATUITO,0,277.0,258.0,,
9443,ESCUELA BAS. LOS HEROES DE YUNGAY,13111,LA GRANJA,6,5,"-33,521821860000000","-70,61841711000000",0,GRATUITO,123,10,24.0,5.125,12.3,SLEP,GRATUITO,0,247.0,240.0,,
9444,ESCUELA ESPECIAL LOS CEDROS DEL LIBANO,13130,SAN MIGUEL,1,1,"-33,486294000000000","-70,65289000000000",0,GRATUITO,164,16,26.0,6.307692307692308,10.25,MUNICIPAL_CORP,GRATUITO,0,,,,
9446,ESCUELA DE PARVULOS RAYITO DE LUZ,13121,PEDRO AGUIRRE CERDA,2,1,"-33,482729999999990","-70,67843999999999",0,GRATUITO,154,6,12.0,12.833333333333334,25.666666666666668,MUNICIPAL_DAEM,GRATUITO,0,,,,
9457,ESCUELA BÁSICA POETA NERUDA (EX-483),13129,SAN JOAQUIN,6,5,"-33,513133980000000","-70,63066628000000",0,GRATUITO,316,10,29.0,10.89655172413793,31.6,SLEP,GRATUITO,0,270.0,258.0,,
9458,ESCUELA BOROA,13121,PEDRO AGUIRRE CERDA,2,1,"-33,505253619999990","-70,67470240999999",0,GRATUITO,349,10,24.0,14.541666666666666,34.9,MUNICIPAL_DAEM,GRATUITO,0,260.0,261.0,,
9460,INST. REG. EDUC ADULTOS SAN MIGUEL,13130,SAN MIGUEL,1,1,"-33,486420000000000","-70,65298000000000",0,GRATUITO,165,6,15.0,11.0,27.5,MUNICIPAL_CORP,GRATUITO,0,,,,
9461,ESC. ESP. DE ADULTOS HUGO MORALES BIZAMA,13130,SAN MIGUEL,1,1,"-33,498610000000000","-70,64690000000000",0,GRATUITO,177,6,17.0,10.411764705882351,29.5,MUNICIPAL_CORP,GRATUITO,0,,,,
